AÑO,mes,dia,fecha,temperatura maxima,temperatura minima,temperatura media,lluvia media
2008,5,25,2008/5/25,38.5,22.2,29.1,14.7
2008,5,26,2008/5/26,33.5,21.2,28.1,0.8
2008,5,27,2008/5/27,35,20.8,29.3,0
2008,5,28,2008/5/28,35,21.8,29.5,2.4
2008,5,29,2008/5/29,28.4,21.4,25.1,6.8
2008,5,30,2008/5/30,29.2,21.2,25.7,1.2
2008,5,31,2008/5/31,29.4,22.4,25.4,2.6
2008,6,1,2008/6/1,28.2,22,25,5.9
2008,6,2,2008/6/2,30.4,22,26.4,16
2008,6,3,2008/6/3,31,21,27.6,1.8
2008,6,4,2008/6/4,31.8,22,27.9,0.1
2008,6,5,2008/6/5,34.5,21.6,29.6,0
2008,6,6,2008/6/6,33,23,28.2,0.2
2008,6,7,2008/6/7,36.5,22,28.4,32.3
2008,6,8,2008/6/8,31.5,20.5,27.1,1.4
2008,6,9,2008/6/9,31.6,21.4,27.2,2.6
2008,6,10,2008/6/10,34,21,28.8,7.2
2008,6,11,2008/6/11,34.6,22,28.7,0.9
2008,6,12,2008/6/12,36.6,22,28.8,18
2008,6,13,2008/6/13,34.4,21.8,28.8,0
2008,6,14,2008/6/14,34.2,23,27.5,0
2008,6,15,2008/6/15,34,22.4,29.5,0
2008,6,16,2008/6/16,35,21.4,29.9,0
2008,6,17,2008/6/17,35,20.3,30.2,0
2008,6,18,2008/6/18,35,22.7,30.4,0
2008,6,19,2008/6/19,36,22.6,31.1,0
2008,6,20,2008/6/20,34.5,21.8,29,0.5
2008,6,21,2008/6/21,35.8,22,30.6,0
2008,6,22,2008/6/22,33.5,22,28.3,0.2
2008,6,23,2008/6/23,35,22.5,29.5,3
2008,6,24,2008/6/24,34,22,27.8,10.8
2008,6,25,2008/6/25,33.2,22.6,28.9,39
2008,6,26,2008/6/26,30.8,21.4,27,1.5
2008,6,27,2008/6/27,30.6,22,27.3,0.3
2008,6,28,2008/6/28,32.6,22.6,27.7,0.3
2008,6,29,2008/6/29,33.2,21,26.8,19.8
2008,6,30,2008/6/30,32.5,22.8,28.7,0.5
2008,7,1,2008/7/1,33,23,28.6,2.4
2008,7,2,2008/7/2,30.5,21.2,25.5,35.7
2008,7,3,2008/7/3,33,20.3,26.2,31.5
2008,7,4,2008/7/4,32.8,21.2,27.5,0.3
2008,7,5,2008/7/5,33.6,21.8,28.5,18.2
2008,7,6,2008/7/6,33.6,21.5,26.2,29.8
2008,7,7,2008/7/7,32,20.6,27,0.9
2008,7,8,2008/7/8,32,21.4,27.9,12.6
2008,7,9,2008/7/9,32,20,25.9,6.3
2008,7,10,2008/7/10,32.8,20,27.7,4
2008,7,11,2008/7/11,31.2,21.6,26.9,7.2
2008,7,12,2008/7/12,32.6,20,27.6,18.3
2008,7,13,2008/7/13,30.6,19.4,26.2,4.8
2008,7,14,2008/7/14,29.5,21.6,26.3,23.5
2008,7,15,2008/7/15,32,20.5,27.5,0
2008,7,16,2008/7/16,33.6,20.8,28.6,0
2008,7,17,2008/7/17,33,20.8,28.1,0.9
2008,7,18,2008/7/18,31,21.8,26.3,8
2008,7,19,2008/7/19,30.6,20.6,25.3,134.3
2008,7,20,2008/7/20,32,20.6,27.3,0
2008,7,21,2008/7/21,33.2,20.8,26.6,20.5
2008,7,22,2008/7/22,33.5,21.4,26.9,12.7
2008,7,23,2008/7/23,32.8,20.6,27.4,0
2008,7,24,2008/7/24,32.4,20.8,27.1,9.7
2008,7,25,2008/7/25,32.4,22.2,28.1,0
2008,7,26,2008/7/26,32.6,21.2,28.2,0.2
2008,7,27,2008/7/27,33.2,19.8,28.1,0
2008,7,28,2008/7/28,34,20.6,28.4,0
2008,7,29,2008/7/29,35,20.5,29.1,0
2008,7,30,2008/7/30,36,20.5,28.1,12.6
2008,7,31,2008/7/31,32.5,20.9,25.9,3.7
2008,8,1,2008/8/1,33.5,21.5,27,2.1
2008,8,2,2008/8/2,32.2,21,27.9,0.1
2008,8,3,2008/8/3,34,21.6,28.3,1.7
2008,8,4,2008/8/4,33,20,27.7,1.4
2008,8,5,2008/8/5,32.6,21,26.2,4.9
2008,8,6,2008/8/6,33.6,21.6,28.6,0
2008,8,7,2008/8/7,34.2,22,28.9,1.8
2008,8,8,2008/8/8,33.4,22.2,28.6,1.2
2008,8,9,2008/8/9,34.4,21.6,27.9,10.2
2008,8,10,2008/8/10,33.2,21,27.9,0
2008,8,11,2008/8/11,35.2,22.4,29.1,0
2008,8,12,2008/8/12,34,21.6,28.2,7.5
2008,8,13,2008/8/13,32.5,21.6,27.1,3.3
2008,8,14,2008/8/14,35,21.4,29.7,2.8
2008,8,15,2008/8/15,34.8,21.8,29.5,0
2008,8,16,2008/8/16,34.5,22.6,29.1,0
2008,8,17,2008/8/17,35,22,29.5,0
2008,8,18,2008/8/18,35.4,20,29.6,0
2008,8,19,2008/8/19,36.2,20.4,29.4,6.8
2008,8,20,2008/8/20,35.6,21,28.5,0.3
2008,8,21,2008/8/21,36.2,22,28.3,2.4
2008,8,22,2008/8/22,36.4,20.8,30.2,0
2008,8,23,2008/8/23,36.4,22,30.1,0
2008,8,24,2008/8/24,36,22.2,30.1,0
2008,8,25,2008/8/25,36.8,20.8,29.3,0
2008,8,26,2008/8/26,35,22.6,28.5,32.5
2008,8,27,2008/8/27,34,22,28.7,0
2008,8,28,2008/8/28,34.5,22.5,29.1,4.6
2008,8,29,2008/8/29,34,21,28.7,0
2008,8,30,2008/8/30,35.2,22,29.7,0
2008,8,31,2008/8/31,35,21.5,29.8,18.5
2008,9,1,2008/9/1,34.4,21.5,28.1,21.4
2008,9,2,2008/9/2,36.2,23.4,31,5.7
2008,9,3,2008/9/3,33.4,21.6,28.6,11
2008,9,4,2008/9/4,32.6,21.4,28.3,4
2008,9,5,2008/9/5,33.8,21.6,27.5,0.6
2008,9,6,2008/9/6,34.4,22,29.3,0
2008,9,7,2008/9/7,35.2,21.2,29.8,0.7
2008,9,8,2008/9/8,33,22.8,30,0
2008,9,9,2008/9/9,36,22.5,30,0.2
2008,9,10,2008/9/10,36.6,21,28.6,0
2008,9,11,2008/9/11,37,21.6,31.3,0
2008,9,12,2008/9/12,37,23.2,31.3,0
2008,9,13,2008/9/13,37,21.4,29.6,0
2008,9,14,2008/9/14,37,20,29.9,0
2008,9,15,2008/9/15,35.6,19.8,28.8,0
2008,9,16,2008/9/16,29.8,22,26.6,5.8
2008,9,17,2008/9/17,33.4,21,27.6,6.4
2008,9,18,2008/9/18,32,22.2,28.3,27.5
2008,9,19,2008/9/19,31,21.8,25.9,5.9
2008,9,20,2008/9/20,32.2,22,28.3,0
2008,9,21,2008/9/21,34.4,22,29.3,0
2008,9,22,2008/9/22,33.5,23,27.3,8.6
2008,9,23,2008/9/23,29.5,22.2,27,0
2008,9,24,2008/9/24,34.6,22.5,29.3,7
2008,9,25,2008/9/25,33.4,21.6,28.1,78.4
2008,9,26,2008/9/26,29.5,20.5,25.3,0.4
2008,9,27,2008/9/27,31.5,22,27,9.3
2008,9,28,2008/9/28,31.5,21.3,26.3,2.8
2008,9,29,2008/9/29,31.6,21.4,27.4,18.2
2008,9,30,2008/9/30,31.6,22,27.2,21.8
2008,10,1,2008/10/1,29.4,20.4,25.9,0
2008,10,2,2008/10/2,33,20,27.2,1.6
2008,10,3,2008/10/3,31.6,22,27.6,8.2
2008,10,4,2008/10/4,30,21.6,26.3,0.7
2008,10,5,2008/10/5,31.2,21.4,26.7,0
2008,10,6,2008/10/6,32.5,22.3,28.1,1.8
2008,10,7,2008/10/7,32,21.3,27.8,0
2008,10,8,2008/10/8,31,21.8,26,5.5
2008,10,9,2008/10/9,35.5,21.4,28.5,0
2008,10,10,2008/10/10,36.2,20.3,29.7,1.8
2008,10,11,2008/10/11,32.5,21.5,27.4,0
2008,10,12,2008/10/12,33.8,20.5,28.4,0
2008,10,13,2008/10/13,31.8,20,26.5,0
2008,10,14,2008/10/14,32.4,20.5,27.3,0
2008,10,15,2008/10/15,29.4,22.4,25.9,24.8
2008,10,16,2008/10/16,24.4,21.4,22.8,26.5
2008,10,17,2008/10/17,27,19.4,23.5,34.2
2008,10,18,2008/10/18,25.6,20,22.9,22.9
2008,10,19,2008/10/19,28.8,21.4,25.8,3.4
2008,10,20,2008/10/20,30.5,21.2,26.7,1.5
2008,10,21,2008/10/21,32,21,26.7,2.5
2008,10,22,2008/10/22,28,21.2,24.9,0
2008,10,23,2008/10/23,30.5,21,26.3,0
2008,10,24,2008/10/24,28.5,20.6,24.3,1.5
2008,10,25,2008/10/25,30.2,19.6,25.2,0
2008,10,26,2008/10/26,32,19.5,26.6,0
2008,10,27,2008/10/27,30.4,21,26.7,0
2008,10,28,2008/10/28,30.4,20.4,25.7,0
2008,10,29,2008/10/29,29,18.6,24.4,0
2008,10,30,2008/10/30,25.6,17.8,22.5,0
2008,10,31,2008/10/31,26.4,18,23,0.3
2008,11,1,2008/11/1,28.8,18.4,23.9,0
2008,11,2,2008/11/2,29.6,17,24.3,0
2008,11,3,2008/11/3,30,14.8,23.6,0
2008,11,4,2008/11/4,31,15.6,24.9,0
2008,11,5,2008/11/5,30.5,15.4,24.6,0
2008,11,6,2008/11/6,31.6,15,25.2,0
2008,11,7,2008/11/7,32,16.5,26,0
2008,11,8,2008/11/8,31.2,17.2,25.4,0
2008,11,9,2008/11/9,30,17,24.9,0
2008,11,10,2008/11/10,31.8,16,25.1,0
2008,11,11,2008/11/11,33.2,17.8,26.3,0
2008,11,12,2008/11/12,35,20,27.5,0
2008,11,13,2008/11/13,34.4,21.6,27.9,0
2008,11,14,2008/11/14,35.4,20,28,0
2008,11,15,2008/11/15,33.6,21.4,28.1,4.4
2008,11,16,2008/11/16,30.4,20.4,25.3,0
2008,11,17,2008/11/17,27,17.2,22.3,0
2008,11,18,2008/11/18,27.5,15,22.1,0
2008,11,19,2008/11/19,28,11.4,21.3,0
2008,11,20,2008/11/20,27,14,21.6,0
2008,11,21,2008/11/21,29.5,14,22.7,0
2008,11,22,2008/11/22,28,15,22.5,0
2008,11,23,2008/11/23,29.2,18,24.1,0
2008,11,24,2008/11/24,28.4,18.6,23.5,0
2008,11,25,2008/11/25,30.4,16,23.8,0
2008,11,26,2008/11/26,30,14.8,23.3,0
2008,11,27,2008/11/27,30.4,16.8,24.6,0
2008,11,28,2008/11/28,32.6,18.4,25.9,0
2008,11,29,2008/11/29,35.6,17,26.9,0
2008,11,30,2008/11/30,36,17.8,27.7,0
2008,12,1,2008/12/1,33.2,17.4,25.4,0
2008,12,2,2008/12/2,27,18,22.7,0
2008,12,3,2008/12/3,27,17.3,24.4,0
2008,12,4,2008/12/4,31,14.8,23.8,0
2008,12,5,2008/12/5,29.5,21,24.8,0
2008,12,6,2008/12/6,31,16.5,24.5,0
2008,12,7,2008/12/7,29.5,17.8,24.5,0
2008,12,8,2008/12/8,31,17.8,25.2,0
2008,12,9,2008/12/9,34.6,19.4,27,0
2008,12,10,2008/12/10,37.4,20.4,28.9,0
2008,12,11,2008/12/11,30.6,20.8,25,0
2008,12,12,2008/12/12,25.6,17.6,20.7,0
2008,12,13,2008/12/13,26.6,14.4,20.7,0
2008,12,14,2008/12/14,31.4,14,23.5,0
2008,12,15,2008/12/15,32.2,17.4,23.5,0
2008,12,16,2008/12/16,27.2,18.5,23.8,0.1
2008,12,17,2008/12/17,30,18.4,24.6,0
2008,12,18,2008/12/18,28.5,18.7,24.1,1.3
2008,12,19,2008/12/19,29.6,17.6,23.8,0
2008,12,20,2008/12/20,30.6,14,24.3,0
2008,12,21,2008/12/21,32.5,14.5,24.5,0
2008,12,22,2008/12/22,27.6,18.8,22.9,2.2
2008,12,23,2008/12/23,29.5,16,23.7,0
2008,12,24,2008/12/24,33.2,19,26.4,0
2008,12,25,2008/12/25,32.6,18.4,26.5,0
2008,12,26,2008/12/26,32.6,20.8,26.7,0
2008,12,27,2008/12/27,32.4,19.4,26.2,0
2008,12,28,2008/12/28,32.2,21,26.8,0.4
2008,12,29,2008/12/29,30.6,21.2,25.4,0
2008,12,30,2008/12/30,29,21.4,24.8,0
2008,12,31,2008/12/31,30.5,20,24.8,0
2009,1,1,2009/1/1,30.5,17,24.3,0
2009,1,2,2009/1/2,31.4,15,24,0
2009,1,3,2009/1/3,34,18,25.8,0
2009,1,4,2009/1/4,34,18,26.9,0
2009,1,5,2009/1/5,33,18,26.1,0
2009,1,6,2009/1/6,35.2,21,28.4,0
2009,1,7,2009/1/7,35.8,19.2,28.2,0
2009,1,8,2009/1/8,34,19,26.9,0
2009,1,9,2009/1/9,33.2,20.8,27.3,0
2009,1,10,2009/1/10,32.8,22.2,27.6,0.3
2009,1,11,2009/1/11,32.2,22,26.4,0
2009,1,12,2009/1/12,30,21.2,25.3,0
2009,1,13,2009/1/13,30,21.5,26,0
2009,1,14,2009/1/14,30,21,25.2,0
2009,1,15,2009/1/15,31,20,24.7,0
2009,1,16,2009/1/16,26.5,20.8,24,0
2009,1,17,2009/1/17,27.8,20,23.3,0
2009,1,18,2009/1/18,29.2,18,22.6,0
2009,1,19,2009/1/19,31,15.8,24,0
2009,1,20,2009/1/20,30.4,17,24.8,0
2009,1,21,2009/1/21,28.2,15,21.6,0
2009,1,22,2009/1/22,28,13.6,21.1,0
2009,1,23,2009/1/23,29.4,11.6,21.7,0
2009,1,24,2009/1/24,31.6,15.6,24.2,0
2009,1,25,2009/1/25,29,20.2,23.9,0
2009,1,26,2009/1/26,31,15.8,24.3,0
2009,1,27,2009/1/27,32,18,26,0
2009,1,28,2009/1/28,33.5,19,26.8,0
2009,1,29,2009/1/29,33.4,17.8,26.5,0
2009,1,30,2009/1/30,33,20,27.8,0.3
2009,1,31,2009/1/31,30.5,19.8,25,0
2009,2,1,2009/2/1,29,20.5,24.6,0
2009,2,2,2009/2/2,35.4,19.6,27.6,0
2009,2,3,2009/2/3,30,21.6,25.4,0
2009,2,4,2009/2/4,29,19,22.6,0
2009,2,5,2009/2/5,26.6,18.4,22.9,0
2009,2,6,2009/2/6,26.6,18.2,22.6,0
2009,2,7,2009/2/7,27.8,16.4,21.7,0
2009,2,8,2009/2/8,28.8,15.6,23.5,0
2009,2,9,2009/2/9,32,20,26,0
2009,2,10,2009/2/10,33.5,21,27.6,0
2009,2,11,2009/2/11,34,18,26.5,0
2009,2,12,2009/2/12,33.5,20,27.4,0
2009,2,13,2009/2/13,34,22,27.6,0
2009,2,14,2009/2/14,35.5,22,28.7,0
2009,2,15,2009/2/15,36.8,22.8,28.9,0
2009,2,16,2009/2/16,33.6,21.5,28.1,0
2009,2,17,2009/2/17,32.2,21,26.4,0
2009,2,18,2009/2/18,34.6,15.4,26.1,0
2009,2,19,2009/2/19,36.4,21,28.1,0
2009,2,20,2009/2/20,31.2,20.8,26.1,0
2009,2,21,2009/2/21,31.2,21.2,25.9,0
2009,2,22,2009/2/22,30.2,18.4,24.1,0
2009,2,23,2009/2/23,31,18,24.5,0
2009,2,24,2009/2/24,29,19,23.9,0
2009,2,25,2009/2/25,30.5,15.6,23.7,0
2009,2,26,2009/2/26,32.5,16.5,24.7,0
2009,2,27,2009/2/27,33.5,19.2,26.7,0
2009,2,28,2009/2/28,35,21.5,28.5,0
2009,3,1,2009/3/1,33,20,27.3,0
2009,3,2,2009/3/2,28.8,20,22.3,0
2009,3,3,2009/3/3,28.4,13.6,21.8,0
2009,3,4,2009/3/4,28.4,14.4,22.5,0
2009,3,5,2009/3/5,29.6,14.6,22.6,0
2009,3,6,2009/3/6,32,14.4,24,0
2009,3,7,2009/3/7,32,19.2,26,0
2009,3,8,2009/3/8,33.6,21.4,27.7,0
2009,3,9,2009/3/9,33.8,19.8,27.3,0
2009,3,10,2009/3/10,33.5,20.4,27.6,0
2009,3,11,2009/3/11,34,21,27.8,0
2009,3,12,2009/3/12,33.6,17.5,26.5,0
2009,3,13,2009/3/13,34.2,18.4,27.1,0
2009,3,14,2009/3/14,36,18.5,28.7,0
2009,3,15,2009/3/15,34.6,20,28.2,0
2009,3,16,2009/3/16,34.6,20,27.9,0.1
2009,3,17,2009/3/17,32,20.5,26.9,0
2009,3,18,2009/3/18,33.2,18,26.9,0
2009,3,19,2009/3/19,33.6,16.4,26.5,0
2009,3,20,2009/3/20,30.4,18,23.8,0
2009,3,21,2009/3/21,31.6,21.2,26.2,0
2009,3,22,2009/3/22,32.6,18.8,25.7,0
2009,3,23,2009/3/23,32,18,25.9,0
2009,3,24,2009/3/24,36,17.8,28,0
2009,3,25,2009/3/25,40,20.8,29.8,0
2009,3,26,2009/3/26,40.8,21,32,0
2009,3,27,2009/3/27,40,21.5,31.3,0
2009,3,28,2009/3/28,40.5,19,31.5,0
2009,3,29,2009/3/29,36,21.5,29.6,0
2009,3,30,2009/3/30,39,21.6,30.3,0
2009,3,31,2009/3/31,39.8,22.8,32.6,0
2009,4,1,2009/4/1,40.2,22,33,0
2009,4,2,2009/4/2,40.2,23.2,32.9,0
2009,4,3,2009/4/3,40.5,23,32.7,0
2009,4,4,2009/4/4,42,22.6,32.7,0
2009,4,5,2009/4/5,40.8,23.6,32.6,0
2009,4,6,2009/4/6,40.4,23,32.4,0
2009,4,7,2009/4/7,33.2,25.5,28.4,0
2009,4,8,2009/4/8,31.5,19,28.5,0
2009,4,9,2009/4/9,38.5,17,28.5,0
2009,4,10,2009/4/10,41.8,21,32.1,0
2009,4,11,2009/4/11,41,22.8,32.5,0
2009,4,12,2009/4/12,41,24,33.5,0
2009,4,13,2009/4/13,40.2,23,33.8,0
2009,4,14,2009/4/14,39.8,23,32.7,0
2009,4,15,2009/4/15,38,24.2,32.4,0
2009,4,16,2009/4/16,38.6,22.8,31.3,0
2009,4,17,2009/4/17,38,24,31.3,0
2009,4,18,2009/4/18,36.8,22.8,30.7,0
2009,4,19,2009/4/19,37.6,22.6,30.9,0
2009,4,20,2009/4/20,35.6,23.4,30.6,0
2009,4,21,2009/4/21,35.6,21.5,29.3,0
2009,4,22,2009/4/22,33.5,21.4,27.9,0
2009,4,23,2009/4/23,35.5,20.5,28.8,0
2009,4,24,2009/4/24,36.5,24,30.5,0
2009,4,25,2009/4/25,36,23.4,29.6,0
2009,4,26,2009/4/26,35.8,24,30.3,0
2009,4,27,2009/4/27,36.2,22.6,30.3,0
2009,4,28,2009/4/28,34.6,24.4,29.3,0
2009,4,29,2009/4/29,34.2,23.6,29.1,0
2009,4,30,2009/4/30,35.6,23,29.6,0
2009,5,1,2009/5/1,37.4,24,30.7,0.6
2009,5,2,2009/5/2,37.2,21.2,30.2,12.1
2009,5,3,2009/5/3,35.4,22.6,29.5,5.4
2009,5,4,2009/5/4,39,23.2,31.3,9.4
2009,5,5,2009/5/5,36.5,21.4,29.5,16.8
2009,5,6,2009/5/6,37,23,29.7,0
2009,5,7,2009/5/7,37,23.5,30.6,1
2009,5,8,2009/5/8,36,23,29.7,0.5
2009,5,9,2009/5/9,37,22.5,27.8,7.7
2009,5,10,2009/5/10,34,21.5,28,0
2009,5,11,2009/5/11,34,23,29.3,3.1
2009,5,12,2009/5/12,34,23.6,28.6,0
2009,5,13,2009/5/13,35.2,23,29.3,0
2009,5,14,2009/5/14,36.2,24.6,30,0.3
2009,5,15,2009/5/15,33.6,24.2,29,0
2009,5,16,2009/5/16,36.6,23.6,30.5,0
2009,5,17,2009/5/17,35.6,23,30.1,0
2009,5,18,2009/5/18,33,24.6,28.7,0
2009,5,19,2009/5/19,34.5,23.2,29.5,0
2009,5,20,2009/5/20,35,21.2,29.1,0
2009,5,21,2009/5/21,36.6,22.3,29.5,0.8
2009,5,22,2009/5/22,36,22.5,29.9,22.2
2009,5,23,2009/5/23,35.6,23,30,3
2009,5,24,2009/5/24,36,22.5,30.1,23.5
2009,5,25,2009/5/25,37.2,21.8,30.8,0
2009,5,26,2009/5/26,37.4,23.4,31.1,0
2009,5,27,2009/5/27,37.6,24.4,31.9,0
2009,5,28,2009/5/28,36.8,25,31.6,0
2009,5,29,2009/5/29,36.5,24.5,30.9,0
2009,5,30,2009/5/30,36.2,24.5,30.7,0
2009,5,31,2009/5/31,37.4,22.8,30.7,0
2009,6,1,2009/6/1,36.5,29.6,30.3,4.4
2009,6,2,2009/6/2,36,23,29.2,0
2009,6,3,2009/6/3,36,22.5,30.7,0
2009,6,4,2009/6/4,35,24,30,0
2009,6,5,2009/6/5,35.5,24,30.9,0
2009,6,6,2009/6/6,36.8,23,31.3,0
2009,6,7,2009/6/7,38,23.5,31.7,0
2009,6,8,2009/6/8,37.6,22.8,30.5,0
2009,6,9,2009/6/9,37.4,24,31.7,0
2009,6,10,2009/6/10,37,23.6,31.5,0
2009,6,11,2009/6/11,36.4,23.6,31.4,0
2009,6,12,2009/6/12,38,23.2,31.9,0
2009,6,13,2009/6/13,37.2,22.8,31.2,0
2009,6,14,2009/6/14,37.2,22.6,31.3,0
2009,6,15,2009/6/15,37.8,24.8,30.4,64.3
2009,6,16,2009/6/16,35,21.5,29.4,3.5
2009,6,17,2009/6/17,33,23.4,27.3,15.4
2009,6,18,2009/6/18,33.5,22.4,28.5,3.5
2009,6,19,2009/6/19,33.2,22,27.8,4.3
2009,6,20,2009/6/20,33,22,27.5,0.3
2009,6,21,2009/6/21,30.5,22.5,27.5,0.4
2009,6,22,2009/6/22,32.4,23,29.2,31.7
2009,6,23,2009/6/23,35,21.4,28.5,3
2009,6,24,2009/6/24,35.4,22,30,0
2009,6,25,2009/6/25,35.6,21.8,29.8,21.6
2009,6,26,2009/6/26,31,22.2,27.6,0
2009,6,27,2009/6/27,35.6,22.6,28.7,0
2009,6,28,2009/6/28,35.2,22,29.5,18
2009,6,29,2009/6/29,34,22.4,28.7,0
2009,6,30,2009/6/30,33.5,22.5,28.5,0.2
2009,7,1,2009/7/1,36.6,22.5,30,6.6
2009,7,2,2009/7/2,35.6,24,27.3,12.5
2009,7,3,2009/7/3,31.2,21.5,27.1,0
2009,7,4,2009/7/4,33,24,29.4,2
2009,7,5,2009/7/5,33.5,22,28.9,0
2009,7,6,2009/7/6,33.4,21,28.5,2.2
2009,7,7,2009/7/7,34.2,24.2,29.7,27.3
2009,7,8,2009/7/8,34.6,23,26.7,2.2
2009,7,9,2009/7/9,33,22,28.1,0.2
2009,7,10,2009/7/10,33,21.5,28.1,0.3
2009,7,11,2009/7/11,33,23,28.7,0.2
2009,7,12,2009/7/12,31.4,22.4,27.7,0
2009,7,13,2009/7/13,31.6,23,28,0
2009,7,14,2009/7/14,33.2,24,29.3,0
2009,7,15,2009/7/15,33.5,22.6,29,0
2009,7,16,2009/7/16,34,23.5,30,2.8
2009,7,17,2009/7/17,34,23,29.3,0.3
2009,7,18,2009/7/18,34,23.5,29.6,0
2009,7,19,2009/7/19,34,23.5,29.7,0
2009,7,20,2009/7/20,33.5,23.5,29.2,0
2009,7,21,2009/7/21,33.6,21.2,28.7,1
2009,7,22,2009/7/22,34.8,23.4,30,0.8
2009,7,23,2009/7/23,35,23.6,30,0
2009,7,24,2009/7/24,34.6,24,29.7,0.3
2009,7,25,2009/7/25,34.8,24.2,29.4,0
2009,7,26,2009/7/26,34.4,23.6,29.1,0
2009,7,27,2009/7/27,35.5,23.5,30.6,0
2009,7,28,2009/7/28,36,23,30.7,0
2009,7,29,2009/7/29,37,25,31.4,0
2009,7,30,2009/7/30,36,24.8,31,0.3
2009,7,31,2009/7/31,34.2,23.6,29.1,0.1
2009,8,1,2009/8/1,33.6,24.5,29.4,1.8
2009,8,2,2009/8/2,34,22.5,28.5,0
2009,8,3,2009/8/3,34.6,23.5,29.7,0
2009,8,4,2009/8/4,35.4,23.2,29.3,0
2009,8,5,2009/8/5,33.6,22.8,28.5,0.1
2009,8,6,2009/8/6,35,23.2,30,0
2009,8,7,2009/8/7,35.2,24.2,30.7,0
2009,8,8,2009/8/8,36.6,24,30.6,8.8
2009,8,9,2009/8/9,34.2,23,29,0
2009,8,10,2009/8/10,35.8,22.8,30.5,0
2009,8,11,2009/8/11,34.2,23,28.8,0
2009,8,12,2009/8/12,34.5,22.5,29.9,0
2009,8,13,2009/8/13,35.5,24,29.5,0.4
2009,8,14,2009/8/14,35.5,24,30,0
2009,8,15,2009/8/15,36,23,30.4,0
2009,8,16,2009/8/16,36.5,22.8,30.3,9
2009,8,17,2009/8/17,33.6,22.5,27.1,13.9
2009,8,18,2009/8/18,34.2,22,28.9,0
2009,8,19,2009/8/19,35.4,24,29.9,0
2009,8,20,2009/8/20,35,24,27.4,40.7
2009,8,21,2009/8/21,33.8,21.4,28.9,0
2009,8,22,2009/8/22,34,23.4,29.2,0
2009,8,23,2009/8/23,34.4,22.2,28.8,0
2009,8,24,2009/8/24,35,22.8,29.8,3.8
2009,8,25,2009/8/25,34,23.2,29.5,2
2009,8,26,2009/8/26,33.4,23,27.9,3.4
2009,8,27,2009/8/27,35.2,23.5,30.3,0.3
2009,8,28,2009/8/28,36,23.5,30.4,2.3
2009,8,29,2009/8/29,36,22.5,30,16.1
2009,8,30,2009/8/30,35.5,21,29.1,0.7
2009,8,31,2009/8/31,33.6,23,29,0.4
2009,9,1,2009/9/1,34.4,22.6,29.7,0.3
2009,9,2,2009/9/2,34.8,24,29.6,0.2
2009,9,3,2009/9/3,35.4,23,29.9,0
2009,9,4,2009/9/4,35.2,21.8,29.9,0
2009,9,5,2009/9/5,37,23.4,30.5,3.4
2009,9,6,2009/9/6,33.6,24,28.9,0.3
2009,9,7,2009/9/7,36,23.2,29.9,0
2009,9,8,2009/9/8,36,24.2,30.5,0
2009,9,9,2009/9/9,37,24,31.2,0
2009,9,10,2009/9/10,39,23,29.9,0
2009,9,11,2009/9/11,37.5,23,30.2,0
2009,9,12,2009/9/12,39,23.5,31.8,0
2009,9,13,2009/9/13,39,22.5,32.3,0
2009,9,14,2009/9/14,39.4,24,32.5,0
2009,9,15,2009/9/15,39,24,32,0
2009,9,16,2009/9/16,38.5,23.5,31.2,0
2009,9,17,2009/9/17,37.6,25,31.2,0.2
2009,9,18,2009/9/18,36.5,24.5,30.3,0.1
2009,9,19,2009/9/19,34.6,24,29.3,1.4
2009,9,20,2009/9/20,36,23,30,0
2009,9,21,2009/9/21,36.5,23,30.4,43.5
2009,9,22,2009/9/22,34,22.5,29.1,0
2009,9,23,2009/9/23,35.8,22.5,30.2,0
2009,9,24,2009/9/24,34,23,28.9,0
2009,9,25,2009/9/25,36,22.5,28.4,4.2
2009,9,26,2009/9/26,33.5,22.5,28.5,32
2009,9,27,2009/9/27,32,22,28.1,1.9
2009,9,28,2009/9/28,33.6,22.8,31,17.1
2009,9,29,2009/9/29,34,23,29.1,3
2009,9,30,2009/9/30,33.2,23.2,28.7,0
2009,10,1,2009/10/1,33.2,24,28.7,0
2009,10,2,2009/10/2,35.4,22.6,29.7,0
2009,10,3,2009/10/3,36.6,22.6,30.3,0
2009,10,4,2009/10/4,36.4,23.2,30.3,0
2009,10,5,2009/10/5,36,23.6,30.3,0
2009,10,6,2009/10/6,35,23.5,28.6,0.2
2009,10,7,2009/10/7,35.6,22.5,30.3,0
2009,10,8,2009/10/8,36.5,24,30.5,0
2009,10,9,2009/10/9,35.5,22.8,29.3,0
2009,10,10,2009/10/10,32.6,23.5,27.5,0
2009,10,11,2009/10/11,35,23,29.7,4.2
2009,10,12,2009/10/12,35.4,23,30.1,0
2009,10,13,2009/10/13,34.6,24.6,29.5,0
2009,10,14,2009/10/14,36.2,24.2,30.7,0
2009,10,15,2009/10/15,36.6,21.8,30.5,0
2009,10,16,2009/10/16,37.6,22,30.3,0
2009,10,17,2009/10/17,35.8,22.4,29.1,1
2009,10,18,2009/10/18,34.2,22,27.3,0.9
2009,10,19,2009/10/19,31,22,26.1,0
2009,10,20,2009/10/20,30,17,24.8,0
2009,10,21,2009/10/21,32.5,21.4,27.5,0
2009,10,22,2009/10/22,37,21,29.2,0
